source_csv,rank,source_segment_index,delta_theta_deg,turns,delta_source,frame_start,frame_end,duration_s,rows,cleaned_csv_path,segment_plot_path,summary_plot_path
Pink_D45_T176_raw_data.csv,1,15,885.1409999999996,2.458724999999999,theta_unwrapped,28770,29610,3.4996855956828625,841,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_01.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_01_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,2,3,710.0799999999997,1.9724444444444436,theta_unwrapped,7231,8323,4.549591274387712,1093,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_02.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_02_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,3,16,708.110999999999,1.966974999999997,theta_unwrapped,30024,30346,1.3415461450117618,323,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_03.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_03_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,4,10,644.6760000000004,1.7907666666666677,theta_unwrapped,18691,18864,0.7207685810156477,174,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_04.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_04_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,5,8,543.4339999999997,1.509538888888888,theta_unwrapped,16555,16789,0.9749124159402243,235,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_05.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_05_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,6,14,535.2729999999992,1.4868694444444424,theta_unwrapped,26806,27037,0.9624135388127968,232,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_06.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_06_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,7,6,523.576,1.4543777777777778,theta_unwrapped,13381,14144,3.1788810827452707,764,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_07.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_07_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,8,1,519.35,1.442638888888889,theta_unwrapped,2487,2903,1.7331776283381757,417,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_08.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_08_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,9,2,368.6590000000001,1.0240527777777781,theta_unwrapped,3836,5206,5.707820554863707,1371,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_09.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_09_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,10,12,357.85899999999947,0.9940527777777763,theta_unwrapped,24208,24482,1.1415641109727375,275,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_10.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_10_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,11,7,350.07299999999987,0.9724249999999997,theta_unwrapped,15484,16095,2.5456046416216935,612,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_11.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_11_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,12,13,348.8110000000006,0.9689194444444461,theta_unwrapped,25809,26310,2.0873124802822645,502,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_12.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_12_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,13,5,344.9810000000002,0.9582805555555561,theta_unwrapped,11495,12255,3.166382205617815,761,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_13.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_13_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,14,17,193.07300000000032,0.5363138888888898,theta_unwrapped,31248,32119,3.628840659333065,872,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_14.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_14_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,15,9,128.65999999999985,0.3573888888888885,theta_unwrapped,17734,17823,0.37080002144735147,90,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_15.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_15_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,16,4,108.43499999999995,0.3012083333333332,theta_unwrapped,9778,9975,0.8207595980351456,198,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_16.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_16_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
Pink_D45_T176_raw_data.csv,17,11,104.32300000000032,0.289786111111112,theta_unwrapped,22863,22887,0.09999101701950508,25,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D45_T176_raw_data_cleaned_segment_17.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segment_17_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D45_T176_raw_data_segments_summary.png
